"Name","Season","GamesPlayed","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"DEN","2024-25",82,8221,9902,2740,4741,0.5779371440624341,984,2618,0.3758594346829641,0.3807677394338891,1470,3420,2060,2496,456,0.6240875912408759,0.6897942718838241,0.8455284552845529,0.35575485799701045,0.5446430466292903,0.5729039271640168,0.6026486024655193,522,407,0.08584686774941995,13,0.004965622612681436
"OKC","2024-25",82,8211,9879,2467,4415,0.5587768969422423,1192,3184,0.3743718592964824,0.375,1369,2378,2556,3036,540,0.4819618970409404,0.5125,0.8489932885906041,0.41900250032899067,0.5456898788120921,0.5599420976444269,0.5917017438364401,294,365,0.08267270668176671,27,0.008479899497487437
"WAS","2024-25",82,8277,8856,2158,4160,0.51875,1075,3210,0.3348909657320872,0.33730781299027296,1315,2368,1948,2622,603,0.5486561631139945,0.6090534979423868,0.8130232558139535,0.4355495251017639,0.5329979953634256,0.5116010854816825,0.5447254780999383,428,396,0.09519230769230769,31,0.009657320872274144
"DEN","2023-24",82,7913,9418,2652,4719,0.5619834710743802,958,2560,0.37421875,0.3779092702169625,1240,3174,2130,2484,390,0.5984162895927602,0.6601497504159733,0.8643006263048016,0.3516966616293447,0.5354172694643843,0.5617529880478087,0.5883312421580928,496,385,0.08158508158508158,9,0.003515625
"GSW","2023-24",82,8174,9657,2371,4324,0.5483348751156337,1211,3191,0.3795048574114698,0.3812677388836329,1282,2842,1900,2943,690,0.5993251792492619,0.6530330882352942,0.8100743187448389,0.42461743180306055,0.5198995994124717,0.5572188955422488,0.5862362971985383,390,378,0.08741905642923219,29,0.009088060169225948
"PHX","2023-24",82,8076,9532,2462,4392,0.5605646630236795,1020,2671,0.38187944590041184,0.3825956489122281,1548,2674,2250,2643,417,0.5430544272948822,0.5770392749244713,0.8637254901960785,0.3781679173155883,0.5317078869047619,0.5651989239699844,0.6014465169394747,290,349,0.07946265938069216,23,0.008611007113440658
"MIA","2023-24",82,7891,9032,2244,4257,0.5271317829457365,1022,2765,0.369620253164557,0.37150127226463103,1478,2408,2080,2736,330,0.5365418894830659,0.5785679961556944,0.8923679060665362,0.39376246083736827,0.5200375339140368,0.5378809455995442,0.5755769230769231,326,358,0.08409678177120038,30,0.0108499095840868
"ATL","2023-24",82,8258,9703,2404,4492,0.5351736420302761,1125,3092,0.36384217335058217,0.3660917670029287,1520,2580,2228,2670,705,0.5366056572379367,0.6002791996277338,0.7911111111111111,0.40770042194092826,0.5434057432432432,0.5394910337552743,0.5762126087474675,510,434,0.09661620658949244,27,0.008732212160413972
"CHI","2023-24",82,7991,9206,2507,4709,0.532384795073264,941,2630,0.3577946768060836,0.35943468296409475,1369,2448,2566,2472,351,0.4882329477463103,0.529640848117698,0.8756641870350691,0.35835944951628285,0.5394778232964632,0.5339283281100967,0.5669262143121987,392,387,0.08218305372690593,17,0.006463878326996198
"LAC","2023-24",82,7964,9481,2437,4389,0.5552517657780816,1036,2719,0.38102243471864655,0.3825701624815362,1499,2652,2222,2313,795,0.54411161263849,0.5911725367810967,0.7442084942084942,0.3825267304445695,0.5280669626497534,0.5614800225098481,0.5992885275060348,388,356,0.0811118705855548,28,0.010297903641044501
"LAL","2023-24",82,8301,9679,2611,4605,0.5669923995656895,969,2572,0.37674961119751166,0.3794048551292091,1550,3086,2136,2391,516,0.5909613175028725,0.6362886597938144,0.8224974200206399,0.3583670057126933,0.5345640799776287,0.5663229761738888,0.6019490254872564,372,373,0.08099891422366992,17,0.006609642301710731
"MIN","2023-24",82,7984,9264,2346,4293,0.546470999301188,1037,2681,0.3867959716523685,0.38918106686701726,1461,2566,2126,2703,408,0.5468883205456095,0.6026303428839831,0.8688524590163934,0.3844278749641526,0.5373407482014388,0.5594350444508174,0.5934369380940149,434,355,0.08269275564873049,16,0.005967922417008579
"NYK","2023-24",82,7800,9249,2302,4336,0.5309040590405905,1083,2936,0.3688692098092643,0.36940935472857633,1396,2184,2420,2718,531,0.474370112945265,0.5255052935514918,0.8365650969529086,0.40374037403740376,0.5429480369196859,0.5399477447744775,0.5742475334082677,448,403,0.09294280442804428,28,0.009536784741144414
"IND","2023-24",82,8312,10110,2773,4708,0.5889974511469839,1082,2891,0.3742649602213767,0.3758249392150052,1318,3194,2352,2775,471,0.575910566173819,0.627751572327044,0.8548983364140481,0.38044479536781156,0.5399278862646787,0.5784971706803527,0.6071385505848306,458,409,0.08687340696686491,31,0.010722933241093047
"POR","2023-24",82,8029,8722,2288,4633,0.49384847830779194,939,2723,0.3448402497245685,0.3467503692762186,1329,2214,2362,2361,456,0.48382867132867136,0.5602226720647774,0.838125665601704,0.3701740076128331,0.5276089818727,0.5025149537792278,0.5370851906884596,624,498,0.10748974746384632,30,0.011017260374586852
"MEM","2023-24",82,8043,8677,2074,4133,0.5018146624727801,1071,3097,0.3458185340652244,0.3486328125,1316,2180,1968,2805,408,0.5255544840887174,0.5758055995773904,0.873015873015873,0.4283540802213001,0.5381806431448812,0.5090594744121715,0.541562186559679,362,498,0.12049358819259617,38,0.012269938650306749
"CHA","2023-24",82,7951,8740,2292,4345,0.5275028768699654,989,2788,0.3547345767575323,0.35755603759942156,1189,2406,2178,2490,477,0.524869109947644,0.5775324051848296,0.839231547017189,0.3908593859526146,0.531845917218077,0.5293004345997476,0.55997425997426,418,366,0.08423475258918296,30,0.010760401721664276
"SAC","2023-24",82,8158,9558,2375,4236,0.5606704438149197,1178,3219,0.36595215905560735,0.36697819314641744,1274,2578,2172,3105,429,0.5427368421052632,0.5888533576975788,0.8786078098471987,0.4317907444668008,0.5301515517936316,0.5556002682763246,0.5814593009044243,372,346,0.08168083097261568,24,0.007455731593662628
"DAL","2023-24",82,8176,9664,2338,4110,0.5688564476885645,1197,3242,0.36921653300431834,0.37127791563275436,1397,2452,2224,2640,951,0.5243798118049615,0.5670675300647549,0.7351712614870509,0.44096844396082696,0.5420505800464037,0.562227965179543,0.5927339901477833,352,304,0.07396593673965937,27,0.008328192473781616
"DET","2023-24",82,8169,9010,2447,4634,0.5280535174794994,906,2602,0.3481936971560338,0.3512989530825901,1398,2646,2248,2295,423,0.5406620351450756,0.5932735426008968,0.8443708609271523,0.35959093421779986,0.5243912123734221,0.5259812050856827,0.5601527290936404,434,463,0.09991368148467847,27,0.01037663335895465
"TOR","2023-24",82,8156,9213,2524,4644,0.5434969853574505,942,2712,0.3473451327433628,0.3488888888888889,1339,2968,2080,2553,273,0.5879556259904913,0.6460600783630823,0.9033970276008493,0.36867862969004894,0.5454186895518321,0.5352093529091898,0.5665432098765432,454,446,0.09603789836347976,28,0.01032448377581121
"OKC","2023-24",82,8237,9847,2563,4519,0.5671608763000664,1090,2805,0.38859180035650626,0.3892857142857143,1451,2496,2630,2925,345,0.4869293796332423,0.5154894671623296,0.8944954128440367,0.3829874385581649,0.5431915037593985,0.573184052430366,0.6074257425742574,284,393,0.08696614295198053,26,0.009269162210338681
"BOS","2023-24",82,8021,9887,2250,3914,0.5748594787940725,1351,3482,0.3879954049396898,0.38904899135446686,1334,2262,2238,3228,825,0.5026666666666667,0.5514383227693808,0.7964470762398224,0.4707950243374797,0.5368516937669376,0.5782179556517036,0.6075879086983343,398,293,0.07485947879407256,11,0.0031591039632395176
"MIL","2023-24",82,8227,9756,2375,4136,0.5742263056092843,1163,3122,0.3725176169122357,0.3738347798135648,1517,2396,2354,2934,555,0.504421052631579,0.5505514705882353,0.8409286328460877,0.4301460457426288,0.5403460173937051,0.5675806007164508,0.600111234705228,398,312,0.07543520309477757,34,0.010890454836643177
"CLE","2023-24",82,7979,9236,2317,4132,0.5607454017424975,1108,3016,0.3673740053050398,0.36838602329450915,1278,2728,1906,2805,519,0.5886922744928788,0.6421845574387948,0.8438628158844765,0.42193620593172915,0.5557139029180697,0.5566592053721321,0.5843924758515506,386,373,0.09027105517909002,38,0.012599469496021221
"HOU","2023-24",82,8141,9375,2382,4495,0.5299221357063404,1043,2964,0.351889338731444,0.3556085918854415,1482,2440,2324,2445,684,0.5121746431570109,0.5648148148148148,0.7813998082454459,0.39737230191714706,0.5288953074433657,0.529092371631586,0.5637462235649546,444,469,0.10433815350389321,13,0.0043859649122807015
"BKN","2023-24",82,7956,9050,2245,4297,0.5224575285082615,1089,3010,0.3617940199335548,0.3642450619350519,1293,2366,2124,2757,510,0.5269487750556793,0.5827586206896552,0.8438934802571166,0.4119337621458875,0.5368275838372732,0.5307923908580813,0.5606249221959417,430,376,0.08750290900628345,33,0.010963455149501661
"SAS","2023-24",82,8314,9192,2402,4453,0.5394116326072311,1036,2983,0.3473013744552464,0.349291975724882,1280,3004,1800,2841,267,0.6253122398001665,0.675663517768781,0.9140926640926641,0.4011565357719204,0.543255130106512,0.5320064550833782,0.5641072966654362,358,352,0.07904783292162587,28,0.009386523633925578
"UTA","2023-24",82,8195,9484,2383,4378,0.5443124714481499,1060,2993,0.35415970598062146,0.3563025210084034,1538,2594,2172,2805,375,0.5442719261435166,0.6185026227944683,0.8820754716981132,0.4060507393840727,0.5228807849272208,0.5390042056708724,0.5784698381559588,572,496,0.11329374143444496,32,0.010691613765452723
"ORL","2023-24",82,7940,9058,2415,4396,0.5493630573248408,903,2568,0.3516355140186916,0.3540031397174254,1519,2458,2372,2382,327,0.5089026915113871,0.557116953762466,0.8792912513842747,0.3687535898908673,0.53589383196426,0.5412837449741528,0.5758814512008176,418,369,0.08393994540491356,10,0.003894080996884735
"PHI","2023-24",82,8013,9397,2412,4598,0.5245759025663332,992,2733,0.36297109403585803,0.36380323054331865,1597,2460,2364,2433,543,0.5099502487562189,0.5662983425414365,0.8175403225806451,0.37280043650252354,0.5364256801093643,0.5319874505524486,0.5742786985880909,480,482,0.10482818616789909,21,0.007683863885839737
"WAS","2023-24",82,8389,9327,2508,4578,0.5478374836173001,1015,2915,0.3481989708404803,0.34977578475336324,1266,2864,2152,2568,477,0.5709728867623605,0.6239651416122004,0.8433497536945813,0.3890297611103697,0.5343142904953145,0.5379020419057787,0.5680929095354523,426,455,0.09938837920489296,41,0.014065180102915952
"NOP","2023-24",82,8021,9436,2461,4492,0.5478628673196795,1023,2673,0.38271604938271603,0.38566037735849057,1445,2614,2308,2709,360,0.531084924827306,0.5821826280623608,0.8826979472140762,0.37306350314026515,0.534924173206278,0.5576413119330077,0.5892051153460381,432,397,0.0883793410507569,27,0.010101010101010102
"CLE","2024-25",82,8199,9999,2349,4043,0.581004204798417,1303,3401,0.38312261099676564,0.3845245126993503,1392,2566,2132,3063,846,0.5461898680289485,0.5888022028453419,0.7835763622409824,0.45687802256851157,0.5615417098799126,0.5781166039763568,0.6070820150888294,340,337,0.08335394509027949,24,0.007056748015289621
"HOU","2024-25",82,8089,9366,2443,4717,0.5179139283442866,1038,2938,0.35330156569094623,0.35535775419376925,1366,2188,2698,2460,654,0.4478100695865739,0.5055452865064695,0.789980732177264,0.38380143696930114,0.5348506368581664,0.5225342913128674,0.5515755930603092,558,438,0.0928556285774857,29,0.009870660313138189
"TOR","2024-25",82,8218,9091,2445,4676,0.5228828058169376,969,2786,0.3478104809763101,0.3505788712011577,1294,2928,1962,2628,279,0.5987730061349693,0.6600541027953111,0.9040247678018576,0.37335834896810505,0.5557201586874664,0.522447065129992,0.5517031630170316,454,459,0.09816082121471344,25,0.008973438621679828
"UTA","2024-25",82,8233,9175,2161,4004,0.5397102897102897,1144,3267,0.3501683501683502,0.3518005540166205,1421,2300,2022,2829,603,0.5321610365571494,0.5977130977130977,0.8243006993006993,0.4493192133131619,0.5249910846228915,0.53321413835786,0.5682241829253137,474,485,0.12112887112887114,41,0.012549739822467095
"LAC","2024-25",82,8030,9256,2387,4337,0.5503804473138114,1022,2738,0.3732651570489408,0.37449615243679,1416,2620,2154,2262,804,0.5488060326770005,0.6039649608114338,0.7377690802348337,0.3869964664310954,0.5305445656794672,0.5540636042402827,0.5894683026584867,436,329,0.07585888863269541,23,0.008400292184075968
"LAL","2024-25",82,7995,9298,2264,4026,0.5623447590660705,1092,2981,0.366320026836632,0.36904359580939505,1494,2512,2016,2625,651,0.5547703180212014,0.596958174904943,0.8012820512820513,0.42543171114599687,0.5382140031532177,0.5568716997288425,0.5921926910299004,320,319,0.07923497267759563,25,0.008386447500838645
"MIN","2024-25",82,8021,9372,2131,3914,0.5444557996934083,1233,3269,0.37717956561639643,0.38008631319358815,1411,2356,1906,2892,807,0.5527921163772876,0.6154649947753396,0.7818329278183292,0.45510232493387165,0.5506982734516985,0.5541556452735625,0.5868854520306802,434,348,0.08891159938681656,20,0.0061180789232181095
"BKN","2024-25",82,7883,8619,1973,3828,0.5154127481713688,1113,3232,0.3443688118811881,0.34597451041342864,1334,2130,1816,2994,345,0.5397871262037507,0.5989876265466817,0.8966756513926325,0.4577903682719547,0.5399434232954545,0.5159348441926346,0.550487554529125,390,419,0.10945663531870428,38,0.011757425742574257
"ORL","2024-25",82,7846,8641,2207,4141,0.5329630524028013,921,2892,0.3184647302904564,0.32112970711297073,1464,2232,2182,2313,450,0.5056637970095151,0.5543964232488823,0.8371335504885994,0.41120432247973837,0.5338158834586466,0.5102374520119437,0.5481014271151886,388,346,0.08355469693310795,15,0.005186721991701245
"PHX","2024-25",82,8042,9317,2205,3963,0.5563966691900075,1176,3112,0.37789203084832906,0.3788659793814433,1379,2462,1948,3138,390,0.5582766439909297,0.5972828723920427,0.8894557823129252,0.43985865724381623,0.5214725991501417,0.5609893992932862,0.5939537261919979,288,298,0.07519555892001009,31,0.009961439588688946
"POR","2024-25",82,8131,9089,2266,4298,0.5272219637040484,1057,3095,0.3415185783521809,0.34307992202729043,1386,2178,2354,2589,582,0.48058252427184467,0.5475113122171946,0.8164616840113529,0.4186392533477614,0.5514813900728722,0.520965778439064,0.5542242327912947,554,428,0.09958120055839925,25,0.008077544426494346
"SAS","2024-25",82,8162,9338,2266,4112,0.5510700389105059,1158,3247,0.3566368955959347,0.35844961240310075,1332,2700,1832,2994,480,0.5957634598411298,0.6493506493506493,0.8618307426597582,0.44122842777551297,0.5535733637116819,0.5439597771436336,0.5754448838358873,374,332,0.08073929961089495,24,0.0073914382506929475
