"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2025-03-27","ATL",98,112,25,42,0.5952380952380952,18,41,0.43902439024390244,0.45,8,32,18,33,21,0.64,0.6666666666666666,0.6111111111111112,0.4939759036144578,0.5574213414634147,0.6265060240963856,0.6363636363636364,2,1,0.023809523809523808,0,0
"2025-03-29","PHI",91,95,25,44,0.5681818181818182,13,32,0.40625,0.41935483870967744,6,30,20,39,0,0.6,0.6521739130434783,1,0.42105263157894735,0.5422906666666666,0.5855263157894737,0.5864197530864198,4,4,0.09090909090909091,0,0
"2025-03-31","WAS",105,94,21,43,0.4883720930232558,13,43,0.3023255813953488,0.3023255813953488,13,30,12,21,18,0.7142857142857143,0.7894736842105263,0.5384615384615384,0.5,0.5361370588235294,0.47093023255813954,0.5053763440860215,4,2,0.046511627906976744,0,0
"2025-04-02","BOS",85,103,27,44,0.6136363636363636,12,43,0.27906976744186046,0.27906976744186046,13,28,26,30,6,0.5185185185185185,0.6666666666666666,0.8333333333333334,0.4942528735632184,0.5284833333333334,0.5172413793103449,0.5483870967741935,12,1,0.022727272727272728,1,0.023255813953488372
"2025-04-03","MEM",97,110,24,47,0.5106382978723404,16,38,0.42105263157894735,0.42105263157894735,14,18,30,45,3,0.375,0.42857142857142855,0.9375,0.4470588235294118,0.5901270588235294,0.5647058823529412,0.5978260869565217,6,7,0.14893617021276595,1,0.02631578947368421
"2025-04-05","MIL",105,121,37,63,0.5873015873015873,8,24,0.3333333333333333,0.34782608695652173,23,42,32,24,0,0.5675675675675675,0.5675675675675675,1,0.27586206896551724,0.6231534883720931,0.5632183908045977,0.6111111111111112,0,1,0.015873015873015872,0,0
"2025-04-07","PHI",96,105,26,50,0.52,12,38,0.3157894736842105,0.32432432432432434,17,26,26,21,15,0.5,0.5416666666666666,0.5833333333333334,0.4318181818181818,0.5546270114942529,0.5,0.525,4,6,0.12,0,0
"2025-04-09","CHI",102,119,32,52,0.6153846153846154,14,37,0.3783783783783784,0.3783783783783784,13,40,24,39,3,0.625,0.6451612903225806,0.9285714285714286,0.4157303370786517,0.4976157303370786,0.5955056179775281,0.6263157894736842,2,3,0.057692307692307696,0,0
"2025-04-11","NOP",106,104,24,58,0.41379310344827586,14,37,0.3783783783783784,0.3783783783783784,14,32,16,33,9,0.6666666666666666,0.7619047619047619,0.7857142857142857,0.3894736842105263,0.5346094736842105,0.47368421052631576,0.5,6,4,0.06896551724137931,1,0.02702702702702703
"2025-04-13","WAS",101,119,30,53,0.5660377358490566,16,37,0.43243243243243246,0.43243243243243246,11,40,20,39,9,0.6666666666666666,0.7142857142857143,0.8125,0.4111111111111111,0.5401261111111111,0.6,0.6071428571428571,4,5,0.09433962264150944,1,0.02702702702702703
